ID_TA,Cuisine Style
d1324538,Italian
d4503933,"Quick Bites,Fast Food,Asian"
d5949468,"French,Bar,Pub"
d5796731,"French,Bar,European"
d10594417,"Quick Bites,Cafe,Vegetarian Friendly"
d7992580,French
d12151873,"Argentinean,South American"
d12846827,"Bar,European,Vegetarian Friendly"
d12330973,"Bar,British,Pub"
d12668076,"Cafe,Fast Food"
d12506160,"Italian,Mediterranean"
d10044370,"Polish,European"
d10455783,"Bar,Pub"
d5777508,European
d10778213,Cafe
d12000684,"Italian,Pizza"
d13128883,"Cafe,European,Vegetarian Friendly"
d7991770,Vegetarian Friendly
d5510807,"Greek,Vegetarian Friendly"
d8343986,"Bar,Pub"
d10020264,"Bar,Mediterranean,Spanish"
d11948182,"Italian,European,Vegetarian Friendly"
d11426679,Deli
d9978084,"Turkish,Middle Eastern,Vegetarian Friendly"
d5267625,Asian
d5527449,"Pizza,Fast Food"
d8463360,"European,Turkish,Vegetarian Friendly"
d10066839,"Pizza,Middle Eastern"
d11867004,"Bar,Pub"
d7991439,Italian
d8853228,"Italian,Austrian,Mediterranean"
d10628258,Cafe
d12842072,"Quick Bites,Fast Food"
d12913521,"French,Vegetarian Friendly"
d10351610,"French,American,Steakhouse"
d11873198,"Japanese,Sushi,Asian"
d12031193,"Mediterranean,European,Greek"
d5890881,French
d997451,Spanish
d11491893,"Mediterranean,European,Vegetarian Friendly"
d4252322,Spanish
d11873645,"Italian,Mediterranean"
d4923349,"Italian,Mediterranean"
d4893713,"French,Bar,Pub"
d11871465,"Fast Food,European,Vegetarian Friendly"
d10043597,Cafe
d991088,Spanish
d11909160,"French,American,Steakhouse"
d7290700,"Italian,Vegetarian Friendly"
d12387279,"Italian,Southwestern,Mediterranean"
d7994318,Italian
d2204969,"Italian,Seafood"
d12786386,Greek
d7290704,Spanish
d968410,"Chinese,Cantonese"
d5609013,Mediterranean
d1938628,Cafe
d8621310,"German,Cafe"
d1316243,"Specialty Food Market,Vegetarian Friendly"
d11802047,"Cafe,Vegetarian Friendly,Vegan Options"
d11896495,International
d1064779,Cafe
d6788113,"European,Swedish"
d6704386,"Mediterranean,Spanish,Vegetarian Friendly"
d5887499,"Italian,Vegetarian Friendly"
d11825461,"American,Barbecue"
d8592434,"Seafood,Mediterranean,European"
d10499542,Pub
d5815672,"Caribbean,Fast Food,Vegetarian Friendly"
d12157238,Healthy
d10125440,"Dessert,Cafe,Vegetarian Friendly"
d10505192,"Bar,Spanish,Pub"
d8681162,"European,Spanish,Portuguese"
d10716601,Cafe
d2167575,International
d9748028,"Pizza,Cafe,Fast Food"
d10100759,"Spanish,Wine Bar"
d5776159,Spanish
d10782407,"Chinese,Asian,Thai"
d12712669,"Turkish,Middle Eastern"
d10441257,Fast Food
d958774,German
d12870241,"American,Bar,Central American"
d9796604,"Greek,Vegetarian Friendly"
d11801708,"French,Cafe"
d718332,"European,Vegetarian Friendly"
d10717951,"Cafe,Vegetarian Friendly,Vegan Options"
d12091245,"Bar,European,Pub"
d10133372,"Italian,Wine Bar"
d11925120,"European,Hungarian,Vegetarian Friendly"
d4751464,Italian
d10848388,Vegan Options
d10065875,Vegetarian Friendly
d12704274,Vegetarian Friendly
d10735080,Cafe
d5106393,"European,Central European"
d8734570,"European,Portuguese"
d9829868,"Mediterranean,Spanish,Vegetarian Friendly"
d7994800,"Italian,Pizza"
d1720803,"French,European"
d1328878,"Fast Food,Mediterranean,Vegetarian Friendly"
d6680357,"Italian,Pizza,Vegetarian Friendly"
d12842050,"Quick Bites,Bar,British"
d12991466,"Italian,International,Vegetarian Friendly"
d12346836,"Quick Bites,American,Fast Food"
d10831160,"Caribbean,Cuban"
d6704602,"Steakhouse,Mediterranean,Spanish"
d7691102,Italian
d5444808,"Italian,Pizza,Fast Food"
d11620987,Pizza
d6708831,"Lebanese,Fast Food,Mediterranean"
d6163940,Italian
d9834228,"Chinese,Japanese,Sushi"
d12207259,"Mexican,American"
d12599515,French
d5977163,"European,Portuguese"
d8485659,"Seafood,Barbecue,European"
d8298774,"Italian,Cafe"
d11686428,"Italian,Vegetarian Friendly"
d8874214,"Dessert,German,Cafe"
d10388620,"European,Czech"
d8338356,Italian
d7604517,Cafe
d6986414,"German,Vegetarian Friendly"
d11950348,"Chinese,Asian"
d8261782,"Quick Bites,Cafe"
d12821181,Spanish
d10027482,"Italian,Vegetarian Friendly"
d12185998,"Cafe,Vegetarian Friendly"
d7021016,"Bar,Pub"
d11862617,"Chinese,Asian"
d5770620,"Mediterranean,Spanish"
d12883467,Vegetarian Friendly
d11843728,"Indian,Vegetarian Friendly"
d10029896,"Italian,Pizza"
d990764,Fast Food
d11802195,Turkish
d12123827,Deli
d5122694,"Fast Food,British,Grill"
d8022895,"American,Vegetarian Friendly"
d12362312,Chinese
d2293268,Pub
d5608299,"German,Cafe,Israeli"
d11926284,"French,European"
d12301818,Healthy
d5510721,"Quick Bites,Fast Food"
d12133833,"Cafe,European,Portuguese"
d11743155,"French,Cafe,Wine Bar"
d8448796,"German,Vegetarian Friendly"
d9756785,Polish
d8599173,"Italian,Pizza,Vegetarian Friendly"
d5965310,French
d10132426,Cafe
d10672771,"Pizza,Diner"
d1346254,"Italian,Mediterranean,European"
d12632652,"Chinese,Japanese,Asian"
d1334192,"French,European"
d8490188,American
d5518525,"Italian,American,Mediterranean"
d8686804,British
d5122831,Chinese
d7622694,"Asian,Thai,Vietnamese"
d10244396,"Polish,European"
d6715510,"American,Fast Food"
d11857013,"Dessert,Italian"
d1325604,French
d12114828,"Bar,Pub"
d8672298,"Spanish,Vegetarian Friendly,Vegan Options"
d1344910,Cafe
d8335607,"Japanese,Asian"
d10394919,"American,Cafe,Fast Food"
d12192128,Fast Food
d1511933,German
d12947402,"Mediterranean,Spanish"
d10542709,"European,Czech"
d10028267,"African,Ethiopian,Vegetarian Friendly"
d4491905,"Cafe,Pub"
d8669980,"Moroccan,Mediterranean,Middle Eastern"
d11964486,African
d1358783,"German,Vegetarian Friendly"
d10814063,"Quick Bites,Mexican,Fast Food"
d7677993,"Steakhouse,Mediterranean,Barbecue,Spanish"
d9467712,Cafe
d9804771,Cafe
d8669878,"French,Grill"
d12111505,African
d8397770,"Italian,Vegetarian Friendly"
d7106294,Seafood
d5959533,"Austrian,European,Contemporary"
d12275123,"Indian,Asian,Vegetarian Friendly"
d7619223,Fast Food
d11870957,"Belgian,European"
d8828350,"Italian,Cafe"
d5615894,Pizza
d7904957,"Cafe,European,Portuguese"
d7903518,"German,Central European"
d11721983,Chinese
d8762239,"Italian,Pizza"
d4556839,French
d12323703,Spanish
d7277881,Mediterranean
d10054121,"Bar,Spanish,Pub"
d10024118,"Italian,Bar,Pub"
d12089363,Cafe
d6681809,"Mediterranean,Spanish"
d5264402,"Steakhouse,Bar,Mediterranean"
d4093232,"Asian,Vegetarian Friendly"
d2026772,"Italian,Vegetarian Friendly"
d7251723,Fast Food
d12486885,"Spanish,Gluten Free Options"
d10032136,"Spanish,Greek"
d8339705,Italian
d5860253,Spanish
d5449100,"European,Scandinavian"
d10230898,"American,Grill"
d12480174,"Vegetarian Friendly,Vegan Options"
d1571576,"Quick Bites,Portuguese,Halal"
d12795731,"Quick Bites,Brew Pub,Pub"
d8318360,Vegetarian Friendly
d8508452,"Bar,Cafe,Pub"
d8446655,"French,Belgian,European"
d12474556,"Dessert,French"
d11860923,"Quick Bites,Cafe,European"
d11892766,"Mediterranean,Middle Eastern,Vegetarian Friendly"
d1340315,"Dessert,German,Cafe"
d12338230,"French,European,Vegetarian Friendly"
d1737045,Spanish
d10032602,Chinese
d7799858,"Vegetarian Friendly,Vegan Options"
d5646621,"Dessert,Cafe"
d3877804,"Mediterranean,Spanish"
d10810780,Vegetarian Friendly
d8638490,French
d13222824,"French,European,Deli"
d9875203,"Middle Eastern,Persian,Vegetarian Friendly"
d7229726,"Belgian,Fast Food,European"
d12593807,"Quick Bites,Japanese,Pizza"
d7353506,"Italian,Pizza,Mediterranean"
d10755211,"Belgian,Dutch,European"
d5996845,Greek
d12094323,"Italian,Steakhouse,Mediterranean"
d12209866,"Bar,Pub"
d10833484,"French,American,Fast Food"
d10240112,"Pizza,Fast Food"
d9756086,Cafe
d7070363,"Quick Bites,Cafe"
d12211961,"German,Cafe,Fast Food"
d9745904,Sushi
d5981256,"Bakeries,European,Central European"
d5531792,"Italian,Mediterranean"
d8359860,"American,Fast Food"
d733560,"Quick Bites,British"
d987881,Spanish
d12941532,European
d12613221,"Italian,Pizza,European"
d2104074,"Bar,Pub,Vegetarian Friendly"
d10713945,"Italian,Pizza"
d11670744,"Brew Pub,Pub"
d5983992,"Indian,Vegetarian Friendly,Vegan Options"
d9580228,"Bar,Pub"
d11800965,"Seafood,Mediterranean,Spanish"
d8408392,"European,Portuguese"
d1039309,"Middle Eastern,Vegetarian Friendly,Vegan Options"
d12192162,Mediterranean
d5771361,French
d12570653,Cafe
d5786725,"Bar,European,Pub"
d10480140,"Bakeries,German,Cafe"
d4911526,Indian
d8505903,"Cafe,European,Contemporary"
d12624291,"Japanese,Asian"
d9807742,Spanish
d6715780,"Italian,Mediterranean,Spanish"
d9998222,"Quick Bites,Cafe,Vegetarian Friendly"
d8617120,"Italian,Vegetarian Friendly"
d10736828,Italian
d6662908,Cafe
d7905437,Cafe
d8574652,"European,Portuguese"
d7992923,Caribbean
d10337964,"Asian,Vietnamese,Vegetarian Friendly"
d4131339,Wine Bar
d10746433,"Bakeries,Polish,Cafe"
d12724324,British
d7337294,"European,Portuguese"
d8669924,Healthy
d12686116,Middle Eastern
d8446489,"Cafe,European,Portuguese"
d12143315,Turkish
d6783603,"Quick Bites,American,Fast Food"
d5505616,"Italian,Pizza"
d12377381,French
d10850410,"Fast Food,Vegetarian Friendly"
d5513766,"Bar,Pub"
d8277687,French
d9602550,Vegetarian Friendly
d12180455,Vegetarian Friendly
d12429677,"Quick Bites,Fast Food"
d10289048,Fast Food
d1959792,"Mexican,Vegetarian Friendly"
d11680076,"Fast Food,Barbecue,Turkish,Middle Eastern"
d5863831,"Pizza,Fast Food"
d5867887,Spanish
d7137994,"Middle Eastern,Vegetarian Friendly"
d10535199,"Bar,Mediterranean,Spanish"
d10780691,"Italian,Pub,Vegan Options"
d13008802,"Hawaiian,Vegetarian Friendly,Vegan Options"
d12112688,"Peruvian,Latin,Spanish"
d12234989,"Bakeries,Italian"
d1095917,"European,Czech"
d5001296,"Quick Bites,American,Fast Food"
d8460604,"Cafe,Fast Food"
d5220152,Chinese
d12225305,"Polish,European"
d12479585,"Mexican,Fast Food,Vegetarian Friendly"
d12543272,Cafe
d9747733,"Mediterranean,Spanish,Vegetarian Friendly"
d5243358,Cafe
d11652067,Chinese
d10218077,Grill
d10790411,"Austrian,European"
d990716,Spanish
d9715512,French
d13075250,"Austrian,European"
d12716590,"French,Vegetarian Friendly"
d10250880,"Cafe,European,Portuguese"
d9878568,"European,Portuguese,Vegetarian Friendly"
d8844903,"Cafe,British,Diner"
d12076348,"Bar,Pub,Vegetarian Friendly"
d5776160,Spanish
d10455782,Pizza
d12557792,"Chinese,Vegetarian Friendly"
d3869660,French
d10258547,Healthy
d10032639,"Asian,Taiwanese"
d5795652,Pizza
d8606325,"Cafe,Vegetarian Friendly"
d9695249,"European,Czech"
d11926278,"Mediterranean,Greek,Vegetarian Friendly"
d10047838,European
d7215494,"Dutch,European,Central European"
d8338632,Italian
d11822912,Italian
d13186462,"Belgian,European"
d1039082,Vegetarian Friendly
d13130630,"Italian,European"
d9881916,Asian
d1360807,"German,Vegetarian Friendly"
d12331991,Vegetarian Friendly
d12946352,"Quick Bites,Fast Food,Vegetarian Friendly"
d5108152,"Pizza,Middle Eastern"
d5104053,"Fast Food,Turkish"
d12498823,"Dessert,Italian,Cafe"
d5821030,"Fast Food,Turkish,Vegetarian Friendly"
d1231999,Spanish
d10844929,Vegetarian Friendly
d5610899,Fast Food
d12094491,French
d8866876,Cafe
d13197215,"Bar,Pub"
d990825,Spanish
d697487,"Cafe,Pub"
d8420455,American
d7695585,"Chinese,Japanese,Sushi"
d8338835,Cafe
d10061930,"Vegetarian Friendly,Vegan Options"
d12674785,Pizza
d11841410,"European,Portuguese"
d2148736,"European,Scandinavian,Danish"
d10342070,"Dessert,Deli"
d1039237,"Italian,Vegetarian Friendly"
d9790033,"Japanese,Sushi,Asian"
d11860963,"Indian,Asian,Nepali"
d1742575,"Italian,Seafood"
d9459650,"German,Vegetarian Friendly"
d6602052,Spanish
d10040001,"Japanese,Sushi,Asian"
d991403,"Mediterranean,European,Spanish"
d8625704,"Bar,Pub"
d5506003,"Greek,Middle Eastern"
d1332253,"Japanese,Sushi,Asian"
d5615625,Spanish
d8011533,Pizza
d7924014,Cafe
d10332778,Dessert
d10494515,"Bar,Cafe,Vegetarian Friendly"
d12337851,"Bar,Spanish,Pub"
d12495891,Fast Food
d11854802,"Italian,Pizza,Vegetarian Friendly,Vegan Options"
d7719711,Pub
d8559227,Cafe
d10427583,"Bar,Cafe,Deli,Pub"
d10538391,"European,Portuguese"
d8339596,Fast Food
d991719,"Mediterranean,European,Spanish"
d10769178,Pizza
d5243167,"American,Pizza"
d991697,"Mediterranean,Spanish,Vegetarian Friendly"
d5580939,Indian
d10224697,"Mexican,American,International"
d12801617,"Italian,Mediterranean,Romana"
d12535620,Spanish
d7047658,"German,European"
d8339605,"Chinese,Seafood"
d5826498,"Cafe,Vegetarian Friendly"
d1335757,Sushi
d1025065,Vegetarian Friendly
d10445027,Chinese
d13146400,"Japanese,Sushi,Asian"
d10524891,Pub
d12817844,"Steakhouse,European,Gluten Free Options"
d8438032,"Asian,Thai,Vegetarian Friendly"
d11953064,Italian
d12065905,"Bar,Pub"
d4911699,Caribbean
d12075650,"Chinese,Asian"
d10006539,Italian
d9711096,Vegetarian Friendly
d7393559,American
d8338499,"Italian,Mediterranean,Vegetarian Friendly"
d5243201,Turkish
d1212616,Cafe
d8856081,"Quick Bites,Soups,Vegetarian Friendly"
d8339120,"Specialty Food Market,Cafe"
d11912831,"Italian,Pizza,Fast Food"
d10188049,Cafe
d5614522,Spanish
d12937052,French
d8381000,Cafe
d10486964,"Bakeries,French"
d11911972,European
d5496439,Pizza
d991075,Spanish
d10076280,"German,European,Central European"
d12949969,"Bar,Spanish"
d8587722,"European,Portuguese"
d8373970,"Bar,European,Pub"
d10451816,French
d2156600,Italian
d10755255,Vegetarian Friendly
d7989601,Vegetarian Friendly
d12347693,Cafe
d5795093,Spanish
d12447857,"Italian,Pizza,Fast Food"
d6516122,"Mediterranean,Spanish"
d1336100,"Moroccan,Mediterranean,Diner"
d11887503,Cafe
d1320096,"Swiss,European,Vegetarian Friendly"
d997578,Spanish
d5103766,"Quick Bites,American,Fast Food"
d9607669,Spanish
d11805408,French
d12910927,"Austrian,European,Central European"
d12670676,"Chinese,Japanese,Sushi"
d11434649,Mexican
d9681454,"American,Fast Food,Asian"
d7238708,Greek
d10373740,"Japanese,Thai"
d5220361,Cafe
d1336009,Sushi
d11951318,Cafe
d6754012,"European,Hungarian,Vegetarian Friendly"
d10686277,"Bar,European,Pub"
d11824220,Pizza
d9819225,"Bar,Pub"
d13076379,"Korean,Vegetarian Friendly"
d8015758,"Cafe,Vegetarian Friendly"
d6106293,Vietnamese
d5087951,Cafe
d8288931,"French,Cafe,Fusion"
d694366,Vegetarian Friendly
d10812283,"Indian,Nepali,Vegetarian Friendly"
d5794761,"Japanese,Sushi,Asian"
d12072431,"Cafe,Vegetarian Friendly"
d6168778,Italian
d12343070,International
d11863672,"Italian,Pizza,Mediterranean,European"
d5865070,"Mediterranean,Spanish"
d12503403,Spanish
d11700875,French
d991097,"Mediterranean,Spanish"
d5972257,Cafe
d7994303,"American,Fast Food,European"
d5827107,"Cafe,Vegetarian Friendly"
d12724847,German
d8630374,Grill
d5973450,Indian
d12600492,"International,Mediterranean,Spanish"
d10247976,German
d12484379,"Mediterranean,European,Spanish"
d12652158,"Italian,Pizza,Mediterranean"
d9769571,French
d7678130,Spanish
d9603082,"European,Vegetarian Friendly"
d12608547,Pub
d9746030,"European,Central European,Hungarian"
d12987715,"Japanese,Seafood,Sushi"
d2167530,"Italian,Seafood,Mediterranean"
d7804479,"European,Portuguese"
d10524287,French
d10145444,"German,Bar,Pizza"
d12037330,"Dutch,Cafe,European"
d10641897,"European,Portuguese"
d8512875,"American,Cafe,Street Food"
d7214423,"Belgian,Bar,European"
d8780291,"Italian,French,Pizza"
d13165255,French
d11806550,Cafe
d8319732,Dessert
d6503394,Cafe
d5012343,Italian
d9456761,Vegetarian Friendly
d3590578,"Peruvian,Latin"
d8493773,"Eastern European,Armenian"
d10215597,Cafe
d5520582,Italian
d12211460,Cafe
d5243286,Pizza
d5487294,"Mediterranean,Spanish"
d5122170,Cafe
d10028258,Spanish
d4339021,Wine Bar
d12295616,Cafe
d8482458,Cafe
d7993159,"Italian,Wine Bar"
d6762599,French
d8339118,Italian
d7149208,"Bar,Pub,Street Food"
d10221995,"Quick Bites,Fast Food,Vegetarian Friendly"
d7823992,Spanish
d7283709,Dessert
d12806048,"Asian,Vegetarian Friendly"
d11766927,"Moroccan,Mediterranean,Middle Eastern"
d8460531,International
d1336037,"Russian,Eastern European"
d9872703,Italian
d5796811,French
d11180422,"Bar,Pub"
d10135235,German
d7219184,"Bar,Cafe,Spanish"
d11876615,"Italian,Mediterranean,European"
d8470562,Cafe
d10125054,"Mediterranean,Healthy,Vegetarian Friendly"
d10205236,German
d997433,"Mediterranean,Healthy,Soups"
d7377725,"Vegetarian Friendly,Vegan Options"
d7143885,"Brew Pub,Bar,Dining bars"
d11916360,"Bar,European,Pub"
d10807840,"Bakeries,Cafe,European"
d11911806,"Cafe,Vegetarian Friendly,Vegan Options"
d12399100,"Indian,Vegetarian Friendly,Vegan Options"
d11807117,"French,Cafe"
d2251131,"Bar,Pub"
d7064336,"Austrian,International,European"
d1038914,"European,Portuguese"
d12439544,Bar
d10252532,Pizza
d11180435,French
d13481992,"European,Portuguese"
d10712384,Mexican
d1373175,"Seafood,European,Spanish"
d5326187,"European,Portuguese"
d12434028,"Italian,Vegetarian Friendly"
d7060486,"Austrian,Cafe,European"
d10769221,"Cafe,Mediterranean,Deli"
d12963484,"Quick Bites,Barbecue,Portuguese"
d10746904,Cafe
d5936401,European
d12829564,"European,Croatian"
d7803081,"German,European,Central European"
d8673839,American
d11905975,"Mediterranean,European,Portuguese"
d10813435,"Mediterranean,Spanish"
d8027587,Mediterranean
d10756792,Cafe
d12635853,"Austrian,European,Central European,Vegetarian Friendly"
d12332204,"Italian,Bar,Pizza"
d10538483,Spanish
d1052654,"Fast Food,Vegetarian Friendly"
d5794902,"Bar,Cafe,Spanish"
d12896102,Cafe
d9826644,"Indian,Middle Eastern,Pakistani"
d13005787,"European,Portuguese"
d11953811,"Japanese,Asian,Soups"
d5827455,"Cafe,Vegetarian Friendly"
d11856590,"Italian,Pizza,Vegetarian Friendly"
d1071298,"Swiss,Mediterranean,European"
d8834202,"Steakhouse,Spanish"
d10639088,International
d10179115,Cafe
d8518333,Vegetarian Friendly
d7927737,"Cafe,European,Portuguese"
d7779580,Cafe
d7071807,Spanish
d11657958,Vegetarian Friendly
d5895333,French
d1039138,Vegetarian Friendly
d5994513,French
d5094071,Cafe
d11903739,"French,Bar,European"
d7792318,Italian
d12225324,"Italian,Cafe,Mediterranean"
d8281442,"European,Portuguese"
d997398,"Mediterranean,Spanish"
d4816501,"Caribbean,Latin,Spanish"
d11717508,"Italian,Pizza"
d12180983,Vietnamese
d10135970,"Mediterranean,European,Portuguese"
d12671389,"Seafood,British,Grill"
d8339795,Italian
d11278601,"Seafood,Spanish"
d10637959,"Bar,European,Pub"
d13167937,"Mediterranean,European,Portuguese"
d11914502,"European,Portuguese"
d12097397,French
d7595638,"Bar,Mediterranean,Spanish"
d12152093,"Bakeries,Spanish"
d8784868,"Italian,Vegetarian Friendly"
d7787527,Chinese
d8762917,Cafe
d6621416,Italian
d8339905,"Italian,Fast Food,European"
d11920799,Spanish
d10371885,"French,Spanish,Basque"
d5864683,"Italian,Cafe"
d11887540,"Lebanese,Mediterranean"
d10287613,"European,Portuguese"
d10511863,"Quick Bites,Fast Food,Vegetarian Friendly"
d9818050,"Italian,Pizza"
d5487231,"Mediterranean,Spanish"
d8530688,"Quick Bites,Cafe"
d2194889,"Bakeries,Cafe"
d8624658,Dessert
d7814030,Italian
d5796046,Spanish
d990877,Spanish
d1857535,"European,Vegetarian Friendly,Vegan Options"
d12950184,Spanish
d10847428,"Bar,European,Pub"
d12337973,"Lebanese,Mediterranean,Middle Eastern"
d9985172,Spanish
d12840570,"Bar,Vegetarian Friendly,Vegan Options"
d2267180,"Italian,European"
d8756644,"Italian,Seafood,Mediterranean"
d9729105,"Spanish,Wine Bar"
d10025976,"Bakeries,Cafe,Deli"
d1319636,German
d10596713,American
d8829664,Spanish
d12956730,"Italian,Pizza,Mediterranean"
d7589360,Turkish
d7886861,Cafe
d1037242,"Italian,Mediterranean,Vegetarian Friendly"
d10538779,"Bar,Pub,Vegetarian Friendly"
d5614389,Spanish
d12207454,"Italian,Bar,European"
d8068616,"Swiss,European"
d6159077,"Mediterranean,Vegan Options"
d8408587,"Bar,Cafe,Pub"
d11856762,Vegetarian Friendly
d5529286,"Quick Bites,Fast Food"
d8046404,"Cafe,Vegetarian Friendly"
d12711932,"African,Ethiopian"
d13007376,"Quick Bites,Cafe,Vegetarian Friendly"
d6166871,European
d12452425,"Steakhouse,Mediterranean,Spanish"
d10787768,"European,British,Vegetarian Friendly"
d11817386,Vegan Options
d990780,Spanish
d9867189,"Italian,Pizza"
d2019102,"European,Croatian"
d10594399,"European,Czech"
d13130283,"Cafe,Mediterranean,Spanish"
d12994296,Dessert
d10300149,"Cafe,European,Portuguese"
d11755380,"Latin,Spanish,Venezuelan"
d12357686,"Bar,Pub,Scandinavian"
d9711954,"European,Slovenian,Eastern European"
d13154458,Deli
d12644494,"Dessert,Cafe,Vegetarian Friendly"
d12442248,"Mediterranean,Catalan"
d10205488,Spanish
d12652599,"Quick Bites,Cafe,Vegetarian Friendly"
d5486942,"Chinese,Asian,Vegetarian Friendly"
d5821384,Fast Food
d12442199,"Italian,Pizza,Vegetarian Friendly"
d6716198,"Mediterranean,Spanish"
d5486569,Chinese
d5604104,Vegetarian Friendly
d10338300,"Sushi,Asian"
d10364862,Fast Food
d10483148,"Seafood,International,Mediterranean"
d5489779,"Italian,Mediterranean"
d10078687,"Vegetarian Friendly,Vegan Options"
d6612659,"African,Ethiopian"
d11904214,Vegetarian Friendly
d12230631,"American,Fast Food,Barbecue"
d8811567,"Austrian,European,South American"
d11949985,"Chinese,Asian,Vegetarian Friendly"
d8279676,French
d5870136,"Spanish,Vegetarian Friendly"
d12115238,International
d8720303,Vegetarian Friendly
d11883320,"Italian,Seafood,Mediterranean"
d11620831,Vegetarian Friendly
d7389368,Cafe
d12212034,"Italian,Healthy,Vegetarian Friendly"
d12689123,"Cafe,Deli,Vegetarian Friendly"
d8592766,"American,Cafe,Fast Food"
d8603845,"Cafe,Vegetarian Friendly"
d6570698,"European,Portuguese"
d10154192,"Mediterranean,Tunisian"
d9742397,"Belgian,European"
d9728929,"Peruvian,Latin,Seafood"
d5527747,"Quick Bites,Fast Food"
d11843455,"American,Bar,Pub"
d6539603,"French,Belgian,European"
d1035187,"French,European"
d7060478,Fast Food
d7117391,Fast Food
d10251061,Spanish
d7375688,"Quick Bites,Fast Food"
d9831038,"Bar,European,Spanish"
d4570908,French
d11963186,French
d12326711,"Italian,Pizza,Mediterranean"
d11705802,"Italian,Vegetarian Friendly"
d10625807,"Bar,Spanish,Pub"
d8835650,"American,Bar,Pub"
d7366475,French
d5858240,"South American,Ecuadorean"
d10791922,"Italian,Pizza"
d8515196,"Italian,French"
d10042565,"German,Vegetarian Friendly,Vegan Options"
d10039356,Greek
d10265246,"Cafe,Vegetarian Friendly"
d9741416,"French,Mediterranean,European"
d8736326,European
d1092717,"Bar,European,Pub"
d5530882,"Asian,Thai,Vegetarian Friendly"
d5851549,Cafe
d9562206,"Austrian,European"
d8829814,Spanish
d8545878,"Mediterranean,Spanish,Basque"
d6475620,French
d10172969,"Quick Bites,Japanese,Sushi"
d9736309,"Fast Food,European"
d9742651,Dessert
d10304788,"Mediterranean,Greek,Vegetarian Friendly"
d12079447,"Dessert,Italian"
d8399475,"Quick Bites,American,Fast Food"
d8860990,"Bakeries,French"
d11653610,Cafe
d7002787,"Asian,Vegetarian Friendly"
d13312597,"Italian,Pub,Wine Bar"
d991091,"Mediterranean,Spanish,Vegetarian Friendly"
d12120498,"Italian,Mediterranean,European,Vegetarian Friendly"
d8410203,"French,European"
d3709126,"French,Bar,Cafe"
d9559949,French
d9821454,"Indian,Cafe,Vegetarian Friendly"
d5122984,Fast Food
d12058798,"Japanese,Asian,Vegetarian Friendly"
d8786974,"French,Mediterranean,European"
d8468631,"Italian,Bar,Cafe"
d5616756,"Cafe,European"
d3955056,French
d10742545,Fast Food
d5959197,"European,Portuguese"
d8414853,Cafe
d7176545,"European,Swedish"
d12508327,"European,Portuguese"
d7646419,Thai
d12874619,"Bar,Spanish,Pub"
d8684879,"Italian,Mediterranean,European"
d12418745,"Asian,Thai,Vegetarian Friendly"
d11816506,"French,Vegetarian Friendly"
d7233896,Cafe
d1332002,Italian
d11954059,Pizza
d5776199,"Spanish,Vegetarian Friendly"
d10147326,French
d11733283,Cafe
d8606930,"Italian,Pizza,Vegetarian Friendly"
d12234830,"Asian,Vietnamese,Vegetarian Friendly"
d9975698,Vegetarian Friendly
d987892,"Mediterranean,Spanish,Vegetarian Friendly"
d12321458,Dessert
d5812335,Chinese
d8696611,Cafe
d1037065,Vegetarian Friendly
d8385251,"Italian,Pizza,International"
d1104331,"Indian,South American,Vegetarian Friendly"
d5959832,"Italian,Pizza,Vegetarian Friendly"
d11380073,"Bar,Spanish,Pub"
d11883259,"French,European,Vegetarian Friendly"
d5778382,"Italian,French,Pizza"
d12670943,"Italian,Vegetarian Friendly"
d11993456,Sushi
d5614583,German
d9850188,"European,Hungarian"
d12934232,"Dutch,Seafood,European"
d7645590,"European,Portuguese"
d10878576,Spanish
d991604,"Mediterranean,Spanish,Vegetarian Friendly"
d6413534,"French,Vegetarian Friendly"
d6809331,Spanish
d3609824,Fast Food
d9810256,"Italian,Pizza,Mediterranean"
d10148117,"Cafe,Deli,Healthy"
d8099265,"Vegetarian Friendly,Vegan Options"
d5787881,French
d1039021,"German,Vegetarian Friendly"
d5528095,Fast Food
d8088018,"Dessert,European,Hungarian"
d991383,"Mediterranean,Spanish"
d12379601,"Italian,Pizza,Seafood"
d10094596,"Italian,Bar,Cafe"
d11858739,"Italian,Vegetarian Friendly"
d10153330,Cafe
d7243061,"Italian,French"
d4912162,Fast Food
d7384861,Italian
d5606645,"Italian,Mediterranean,European"
d11962633,"Japanese,Sushi"
d10941125,Thai
d9844847,International
d10347445,"Bar,Cafe,Spanish,Pub"
d5572648,"Italian,Seafood"
d2175549,"Italian,Wine Bar"
d8862744,"Lebanese,International,Mediterranean"
d12875898,Chinese
d12535450,French
d12924358,German
d12872179,"Chinese,Asian"
d1342032,"German,Vegetarian Friendly"
d1039246,"European,Central European"
d8487573,"French,Bar,Pub"
d959173,"Italian,Pizza,Mediterranean"
d4912085,Cafe
d5961439,"Fast Food,Vegetarian Friendly"
d11670047,"Quick Bites,Cafe"
d9765558,Fast Food
d1039720,"Italian,Pizza,Mediterranean"
d13113374,Cafe
d7940435,"Italian,Lebanese,Pizza"
d12657791,"Seafood,Gluten Free Options"
d8339819,Italian
d8338362,Italian
d12940499,"Italian,Seafood,Mediterranean"
d5850448,Cafe
d5819999,"German,Vegetarian Friendly"
d12597445,"Chinese,Asian"
d8672989,British
d1329035,Italian
