ID_TA,Cuisine Style
d10833484,$
d9756086,$
d7070363,$$ - $$$
d12211961,$$ - $$$
d784877,$$ - $$$
d12652297,$$ - $$$
d12165625,$
d5981256,$
d5531792,$$ - $$$
d5863811,$
d11827742,$$ - $$$
d8359860,$
d6276266,$$ - $$$
d733560,$
d987881,$$ - $$$
d12941532,$$ - $$$
d12613221,$
d2104074,$$ - $$$
d11670744,$
d5983992,$$ - $$$
d7014199,$
d11800965,$$ - $$$
d8408392,$$ - $$$
d12997695,$$ - $$$
d1039309,$$ - $$$
d4890630,$$ - $$$
d12631537,$
d6102637,$$ - $$$
d5771361,$
d7239301,$
d7223374,$
d10279277,$
d5786725,$$ - $$$
d8410255,$
d10480140,$$ - $$$
d7387676,$$ - $$$
d8505903,$$ - $$$
d5986304,$
d7277830,$$ - $$$
d5937055,$$ - $$$
d816015,$
d7123810,$$ - $$$
d12624291,$
d10330733,$$ - $$$
d9807742,$$ - $$$
d6715780,$
d9998222,$
d11306145,$$ - $$$
d3982595,$$ - $$$
d5815304,$
d11844809,$$ - $$$
d10736828,$$ - $$$
d9736925,$
d7992923,$$ - $$$
d10337964,$$ - $$$
d4131339,$$ - $$$
d8811869,$
d10746433,$
d9991883,$
d7337294,$
d9980429,$
d5787843,$$ - $$$
d12143315,$
d7186363,$$$$
d6783603,$$ - $$$
d5505616,$
d12709083,$
d5796262,$$ - $$$
d12377381,$$ - $$$
d10850410,$
d5513766,$
d8277687,$$ - $$$
d10498586,$$ - $$$
d13121217,$$ - $$$
d9602550,$$ - $$$
d12180455,$$ - $$$
d12429677,$
d8073714,$
d1959792,$$ - $$$
d10480534,$$ - $$$
d5863831,$
d3932498,$
d5867887,$$ - $$$
d8338650,$
d7137994,$$ - $$$
d3386632,$$ - $$$
d10535199,$
d10780691,$
d13008802,$$ - $$$
d12112688,$
d12234989,$$ - $$$
d1095917,$
d5001296,$
d10810839,$
d11932471,$
d13310377,$$ - $$$
d8460604,$
d1331389,$$ - $$$
d1952667,$$ - $$$
d12479585,$$ - $$$
d9747733,$$ - $$$
d5243358,$
d11652067,$$ - $$$
d13291104,$
d4793858,$
d12293329,$$ - $$$
d8297659,$
d7777949,$
d9715512,$
d12716590,$
d10275907,$$ - $$$
d10250880,$$ - $$$
d9878568,$
d8844903,$
d12076348,$$ - $$$
d5776160,$$ - $$$
d12557792,$
d4784694,$$ - $$$
d783229,$$ - $$$
d3869660,$
d5536229,$
d10258547,$$ - $$$
d10032639,$
d7282194,$$ - $$$
d6716184,$$ - $$$
d8776839,$
d4019768,$$ - $$$
d8606325,$
d5452877,$
d7123732,$
d11926278,$
d10047838,$$ - $$$
d7215494,$$ - $$$
d8338632,$
d7031910,$
d2211236,$$ - $$$
d12300950,$$ - $$$
d7254547,$
d1039082,$$ - $$$
d13291099,$$ - $$$
d13130630,$$ - $$$
d9881916,$
d1360807,$
d9768437,$$ - $$$
d12331991,$$ - $$$
d12946352,$
d10054623,$
d8764873,$$ - $$$
d12498823,$$ - $$$
d5821030,$
d1231999,$$ - $$$
d5811510,$$ - $$$
d10844929,$$ - $$$
d5610899,$
d12094491,$$ - $$$
d8866876,$
d13197215,$$ - $$$
d7123712,$
d990825,$$ - $$$
d6522611,$$ - $$$
d697487,$$ - $$$
d8420455,$$ - $$$
d7695585,$$ - $$$
d8338835,$
d10061930,$$ - $$$
d12674785,$
d11841410,$$ - $$$
d2148736,$
d1039237,$$ - $$$
d9790033,$$ - $$$
d11860963,$$ - $$$
d1742575,$$$$
d9459650,$$ - $$$
d6602052,$$ - $$$
d10040001,$$ - $$$
d991403,$$ - $$$
d10962087,$
d1332253,$
d5615625,$
d8011533,$$ - $$$
d12954408,$$ - $$$
d7924014,$$ - $$$
d10332778,$$ - $$$
d10494515,$$ - $$$
d12337851,$$ - $$$
d4139343,$
d8495259,$
d10538391,$
d8339596,$
d991719,$$ - $$$
d10769178,$$ - $$$
d991697,$$ - $$$
d5580939,$
d10224697,$$ - $$$
d11778706,$$ - $$$
d12801617,$$$$
d12535620,$
d7047658,$
d8339605,$
d4768249,$$ - $$$
d7619481,$$ - $$$
d5826498,$$ - $$$
d1335757,$$$$
d1025065,$$ - $$$
d10171167,$
d953567,$$ - $$$
d13146400,$$ - $$$
d7913539,$
d10524891,$
d12817844,$$ - $$$
d8438032,$$ - $$$
d12065905,$
d4911699,$
d12075650,$
d8785523,$$ - $$$
d7274300,$
d10006539,$
d7123725,$
d9711096,$$ - $$$
d7393559,$$ - $$$
d8338499,$
d8856081,$
d8339120,$$ - $$$
d11912831,$
d10199674,$$ - $$$
d3453762,$$ - $$$
d5614522,$$ - $$$
d3611443,$
d10687177,$$ - $$$
d12331592,$$ - $$$
d12937052,$$ - $$$
d5793762,$
d10486964,$
d4007465,$$ - $$$
d12685359,$
d5496439,$$ - $$$
d6706570,$$ - $$$
d991075,$
d8634053,$$ - $$$
d10080236,$
d11714318,$
d12949969,$$$$
d731224,$$$$
d8373970,$$ - $$$
d10451816,$$ - $$$
d2156600,$
d10755255,$$ - $$$
d7989601,$$ - $$$
d12347693,$
d5795093,$
d12447857,$
d6516122,$$ - $$$
d4339503,$$ - $$$
d1336100,$
d7274413,$
d1951592,$
d11887503,$$$$
d4769793,$$ - $$$
d5489507,$$ - $$$
d1320096,$$ - $$$
d997578,$$ - $$$
d10840307,$$ - $$$
d9607669,$$ - $$$
d11805408,$
d7342343,$
d12910927,$$ - $$$
d12670676,$
d1510836,$
d7149277,$
d8466294,$
d11434649,$$ - $$$
d9681454,$$ - $$$
d7238708,$$ - $$$
d10373740,$
d1336009,$
d6754012,$$ - $$$
d10686277,$$ - $$$
d4895460,$
d11824220,$$ - $$$
d9819225,$$ - $$$
d8692678,$$ - $$$
d4509033,$$ - $$$
d11708193,$
d13076379,$$ - $$$
d8015758,$
d5087951,$
d10506163,$
d8288931,$$ - $$$
d4290521,$
d694366,$$ - $$$
d10812283,$$ - $$$
d1358688,$$ - $$$
d5794761,$$ - $$$
d12072431,$$ - $$$
d2688468,$
d10454050,$
d6168778,$
d13130107,$$ - $$$
d5865070,$
d12708152,$$ - $$$
d5768037,$$ - $$$
d11700875,$
d991097,$$ - $$$
d7994303,$$ - $$$
d5827107,$
d12724847,$$ - $$$
d8630374,$$ - $$$
d794871,$$ - $$$
d5973450,$$ - $$$
d10049131,$$ - $$$
d10671022,$$ - $$$
d12600492,$$$$
d8713320,$
d2627547,$
d13115091,$$ - $$$
d6501828,$
d10840231,$
d12484379,$$ - $$$
d12652158,$$ - $$$
d9769571,$$ - $$$
d7678130,$$ - $$$
d9603082,$$$$
d12608547,$
d5795485,$
d9746030,$$ - $$$
d4232478,$
d12837927,$$ - $$$
d5098831,$
d12987715,$$ - $$$
d1152116,$$ - $$$
d12191467,$$ - $$$
d2167530,$$ - $$$
d7804479,$$ - $$$
d10524287,$$ - $$$
d10145444,$$ - $$$
d11766662,$
d12804670,$$ - $$$
d12037330,$$ - $$$
d10641897,$
d12833141,$$ - $$$
d8512875,$$ - $$$
d8083816,$$ - $$$
d7214423,$$ - $$$
d8780291,$$ - $$$
d13165255,$
d11806550,$
d1343199,$$ - $$$
d8319732,$
d6503394,$
d5012343,$
d9456761,$
d11706214,$$ - $$$
d3590578,$$ - $$$
d8493773,$
d10215597,$
d5959279,$
d5520582,$$ - $$$
d5604213,$$ - $$$
d13187320,$$ - $$$
d5487294,$$ - $$$
d10135246,$$ - $$$
d11707892,$$ - $$$
d10028258,$$ - $$$
d4339021,$$ - $$$
d7343103,$
d7251216,$$ - $$$
d7355759,$
d718144,$$ - $$$
d7993159,$$ - $$$
d6762599,$
d12717925,$$$$
d8339118,$
d12848903,$
d7149208,$
d10221995,$$ - $$$
d3633727,$$ - $$$
d7823992,$
d7283709,$$ - $$$
d12806048,$$ - $$$
d11766927,$
d1336037,$$ - $$$
d9872703,$
d8459482,$$ - $$$
d5796811,$
d9807562,$$ - $$$
d7219184,$
d11876615,$$ - $$$
d8470562,$$ - $$$
d10125054,$$ - $$$
d7655646,$
d997433,$
d10365361,$
d7377725,$$$$
d7809594,$$ - $$$
d8132550,$$ - $$$
d7284049,$$ - $$$
d7143885,$$ - $$$
d11916360,$$ - $$$
d10807840,$$ - $$$
d11911806,$
d2205463,$$ - $$$
d3385100,$$ - $$$
d12399100,$$ - $$$
d12351477,$$ - $$$
d8393832,$
d11807117,$$ - $$$
d2251131,$
d9872755,$
d10781770,$$ - $$$
d1021001,$
d7064336,$
d4924281,$
d1038914,$
d12439544,$
d11180435,$$ - $$$
d13481992,$$ - $$$
d10712384,$$ - $$$
d1373175,$$ - $$$
d4227670,$$ - $$$
d12434028,$$ - $$$
d7060486,$$ - $$$
d7246392,$
d8461742,$$ - $$$
d10769221,$$ - $$$
d12963484,$$ - $$$
d10746904,$
d8333046,$$ - $$$
d5936401,$$ - $$$
d6989810,$
d7803081,$$ - $$$
d8673839,$$ - $$$
d11905975,$$ - $$$
d695034,$
d10813435,$$ - $$$
d8027587,$$ - $$$
d11875695,$$$$
d3163297,$$ - $$$
d12332204,$$ - $$$
d10538483,$
d9726360,$
d1052654,$
d5794902,$
d12896102,$
d9826644,$$ - $$$
d4225479,$
d11953811,$$ - $$$
d5827455,$
d11856590,$$ - $$$
d1071298,$$ - $$$
d8834202,$$ - $$$
d7716039,$$ - $$$
d8518333,$$ - $$$
d7927737,$
d5422750,$
d7649127,$$ - $$$
d8051617,$$ - $$$
d7779580,$$ - $$$
d7071807,$$ - $$$
d11657958,$$ - $$$
d3741466,$$ - $$$
d1039138,$
d5994513,$
d5094071,$
d11903739,$$ - $$$
d7792318,$$ - $$$
d12225324,$$ - $$$
d8281442,$
d997398,$$ - $$$
d4816501,$
d11717508,$
d12180983,$$ - $$$
d10135970,$
d12864879,$$ - $$$
d12671389,$$$$
d8308960,$
d8339795,$$ - $$$
d11278601,$
d10637959,$$ - $$$
d13167937,$$ - $$$
d11914502,$$ - $$$
d7381060,$$ - $$$
d7844725,$
d12097397,$$$$
d1216006,$$ - $$$
d7595638,$
d1322384,$
d3524955,$
d10166285,$
d8784868,$$ - $$$
d7732667,$
d7787527,$
d2520860,$$ - $$$
d8762917,$
d12873313,$
d2335631,$$ - $$$
d8339905,$$ - $$$
d11920799,$
d10371885,$$ - $$$
d7753806,$
d5864683,$
d2509854,$$ - $$$
d933088,$
d10287613,$
d10511863,$
d5487231,$$ - $$$
d4794869,$$ - $$$
d12110811,$$ - $$$
d8141231,$
d11915401,$$ - $$$
d8530688,$
d8079857,$
d2194889,$$ - $$$
d1329042,$
d9812181,$$ - $$$
d7814030,$$ - $$$
d5796046,$$ - $$$
d990877,$$ - $$$
d3809033,$$ - $$$
d1857535,$$ - $$$
d10847428,$
d12337973,$$ - $$$
d4555448,$$ - $$$
d13277623,$$ - $$$
d1035504,$
d4050485,$$ - $$$
d12840570,$$ - $$$
d9729105,$$ - $$$
d7123799,$
d1319636,$$ - $$$
d10596713,$
d8829664,$$ - $$$
d10778707,$
d7216616,$$ - $$$
d12956730,$
d7820396,$
d5049961,$
d10003122,$
d5609332,$$ - $$$
d1037242,$$ - $$$
d10538779,$
d5614389,$$ - $$$
d12207454,$
d8068616,$$ - $$$
d6159077,$$ - $$$
d8408587,$
d11856762,$
d12971634,$$ - $$$
d8046404,$
d12913353,$$ - $$$
d13007376,$$ - $$$
d6166871,$$ - $$$
d7724361,$$ - $$$
d1340469,$$ - $$$
d12452425,$$$$
d10787768,$$ - $$$
d11817386,$$ - $$$
d990780,$$ - $$$
d6857244,$$ - $$$
d2019102,$
d10594399,$$ - $$$
d13130283,$$$$
d5510545,$
d7079539,$
d9560814,$$ - $$$
d12994296,$$ - $$$
d10300149,$
d4506909,$$ - $$$
d4971860,$$ - $$$
d12049127,$
d3599358,$
d11755380,$
d12357686,$$ - $$$
d8494922,$$ - $$$
d8606566,$$ - $$$
d3177893,$$ - $$$
d9711954,$$ - $$$
d13202669,$$ - $$$
d12644494,$$ - $$$
d4794257,$$ - $$$
d12442248,$$ - $$$
d1333162,$$$$
d7159570,$
d9994745,$
d8108659,$$ - $$$
d12652599,$$ - $$$
d5486942,$
d5821384,$
d2702664,$
d1058004,$
d12442199,$
d6716198,$$ - $$$
d5604104,$
d11932473,$
d10483148,$$ - $$$
d5489779,$$ - $$$
d10078687,$$ - $$$
d6612659,$
d11904214,$
d12230631,$
d8811567,$$ - $$$
d13149264,$
d11949985,$
d8279676,$$ - $$$
d997542,$$ - $$$
d8509698,$$ - $$$
d5870136,$
d8720303,$
d11883320,$$ - $$$
d3630935,$$ - $$$
d11620831,$
d3457258,$
d8692822,$$ - $$$
d12137306,$
d7852039,$$ - $$$
d7229122,$$ - $$$
d6948918,$$ - $$$
d12670495,$
d9729069,$
d12212034,$$ - $$$
d10664273,$
d12689123,$$ - $$$
d6665068,$$ - $$$
d8592766,$
d8603845,$$ - $$$
d5267698,$$ - $$$
d6570698,$$ - $$$
d10154192,$
d12430683,$
d8497413,$$ - $$$
d11964503,$
d9728929,$$ - $$$
d12323723,$$ - $$$
d5527747,$
d11843455,$$ - $$$
d6539603,$$ - $$$
d1035187,$$$$
d6637092,$$ - $$$
d7060478,$
d7117391,$
d7375688,$
d9831038,$
d10044447,$
d11963186,$$ - $$$
d12326711,$$ - $$$
d11705802,$
d10625807,$
d7900247,$
d8835650,$$ - $$$
d1090339,$$ - $$$
d7366475,$$ - $$$
d5858240,$
d10791922,$$ - $$$
d10469534,$$ - $$$
d7927207,$$ - $$$
d8515196,$$ - $$$
d13166964,$$ - $$$
d10042565,$$ - $$$
d10039356,$$ - $$$
d10265246,$
d9741416,$$ - $$$
d8388460,$
d8736326,$$ - $$$
d8597894,$
d12926577,$$ - $$$
d1092717,$$ - $$$
d3444631,$$ - $$$
d5530882,$
d8829814,$$ - $$$
d8545878,$
d6475620,$$ - $$$
d10172969,$
d9742651,$$ - $$$
d10304788,$$ - $$$
d5798034,$
d12079447,$$ - $$$
d10628031,$
d13219471,$
d8399475,$
d5865809,$
d4769866,$$ - $$$
d8860990,$
d11653610,$
d7002787,$
d13312597,$$ - $$$
d991091,$$ - $$$
d12326859,$$ - $$$
d12945924,$$$$
d8410203,$
d8297673,$$ - $$$
d3709126,$$ - $$$
d6426619,$$ - $$$
d1043860,$
d9559949,$
d1039097,$$ - $$$
d9821454,$
d12058798,$
d8786974,$$ - $$$
d8468631,$
d5616756,$$ - $$$
d3694554,$$ - $$$
d8684087,$
d13094735,$
d8731632,$$ - $$$
d3955056,$$ - $$$
d5614341,$$ - $$$
d10742545,$
d12597852,$$ - $$$
d5959197,$
d990744,$
d12689112,$$ - $$$
d11840129,$$ - $$$
d11904683,$$ - $$$
d9600387,$
d8414853,$$ - $$$
d7176545,$$ - $$$
d10258857,$
d12508327,$$ - $$$
d12519599,$$ - $$$
d12874619,$$ - $$$
d8684879,$$ - $$$
d12418745,$$ - $$$
d12882677,$
d5614286,$
d983411,$
d11816506,$$ - $$$
d7233896,$
d7906964,$$ - $$$
d5936238,$
d4063276,$
d6456834,$$ - $$$
d5776199,$$ - $$$
d4302183,$$ - $$$
d8656741,$
d8723793,$
d4880414,$
d10147326,$
d11733283,$
d8606930,$
d12234830,$
d9975698,$$ - $$$
d987892,$$ - $$$
d12321458,$$ - $$$
d13320816,$$ - $$$
d7992300,$$ - $$$
d4761195,$$ - $$$
d8037970,$
d11722101,$
d12962877,$
d715423,$
d7256479,$
d13138821,$
d8696611,$
d782593,$$ - $$$
d1037065,$$ - $$$
d8385251,$
d1104331,$
d5959832,$
d1346434,$
d5966164,$
d11883259,$$ - $$$
d5778382,$
d4994285,$$ - $$$
d7226378,$
d7624518,$$ - $$$
d12670943,$$ - $$$
d8343780,$$ - $$$
d4506182,$
d4006809,$
d11993456,$$ - $$$
d9977659,$
d11844376,$
d11718987,$
d9850188,$
d11965811,$
d12934232,$$ - $$$
d7645590,$
d5244312,$
d11868356,$
d10878576,$
d991604,$$ - $$$
d6413534,$$ - $$$
d6809331,$$ - $$$
d13168333,$$ - $$$
d3609824,$
d12094910,$
d9810256,$$ - $$$
d10200202,$$ - $$$
d5955099,$
d10148117,$
d8099265,$
d5787881,$$ - $$$
d6688105,$$ - $$$
d1039021,$$ - $$$
d8088018,$
d991383,$
d12379601,$$ - $$$
d10094596,$$ - $$$
d5804507,$
d8114690,$
d11858739,$
d10594868,$$ - $$$
d10153330,$
d7243061,$
d10460255,$$ - $$$
d7384861,$$ - $$$
d12485813,$$ - $$$
d5606645,$$ - $$$
d10941125,$
d8684372,$
d6364181,$
d13131754,$
d5572648,$$ - $$$
d2175549,$$ - $$$
d12015306,$$ - $$$
d8862744,$$ - $$$
d12535450,$$ - $$$
d12668276,$$ - $$$
d5798662,$
d11920734,$
d12872179,$$ - $$$
d1342032,$$ - $$$
d1039246,$$ - $$$
d7369521,$$ - $$$
d5823563,$$ - $$$
d8487573,$$ - $$$
d959173,$$ - $$$
d4912085,$$ - $$$
d10451707,$$ - $$$
d5961439,$
d7714741,$
d12330378,$$ - $$$
d4332545,$
d11670047,$$ - $$$
d9765558,$
d7002382,$
d1039720,$
d13113374,$$ - $$$
d7940435,$
d1340328,$
d12657791,$$ - $$$
d8338362,$
d4155721,$$ - $$$
d4420171,$$ - $$$
d5504350,$$ - $$$
d12301625,$$ - $$$
d12940499,$$ - $$$
d5850448,$$ - $$$
d8494851,$$ - $$$
d5819999,$$ - $$$
d12982665,$$ - $$$
d12597445,$
d1329035,$$ - $$$
d8299356,$
d1341428,$
d12142690,$$ - $$$
d3385070,$
d8331716,$$ - $$$
d12326312,$
d10554549,$$ - $$$
d9996252,$
d5793239,$
d4465505,$$ - $$$
d12875825,$
d4215758,$$ - $$$
d5616709,$$ - $$$
d6622729,$
d10860208,$
d5220221,$
d7075619,$
d1039219,$$ - $$$
d5977345,$$ - $$$
d11945896,$$ - $$$
d8595843,$
d13078322,$$ - $$$
d11952970,$$ - $$$
d2435582,$$ - $$$
d6511413,$$ - $$$
d6619098,$$ - $$$
d778497,$
d11305957,$$ - $$$
d8297191,$
d9874540,$$ - $$$
d5795158,$$ - $$$
d5775938,$
d12360172,$$ - $$$
d2561004,$$ - $$$
d10109320,$
d4793803,$
d12705113,$
d10802007,$$ - $$$
d7675487,$
d10558906,$
d12429873,$
d4768805,$$ - $$$
d6363928,$$ - $$$
d10535255,$$ - $$$
d11863521,$$ - $$$
d9826439,$$ - $$$
d6106476,$
d12439175,$$ - $$$
d4769971,$
d12161521,$$ - $$$
d12878239,$$ - $$$
d2149884,$$ - $$$
d5520808,$
d6033928,$
d5509344,$
d10357994,$$ - $$$
d8339982,$
d1885457,$
d1957191,$
d8564418,$
d10700050,$$ - $$$
d4291523,$$ - $$$
d12348151,$
d8856901,$
d12437984,$$ - $$$
d2546507,$$ - $$$
d7223432,$
d10901239,$$ - $$$
d4197547,$$ - $$$
d8536323,$
d7356949,$$ - $$$
d12317655,$$ - $$$
d802547,$$ - $$$
d8663307,$
d7772776,$
d11748904,$
d10147337,$
d7981208,$$$$
d12871980,$$ - $$$
d8780422,$$ - $$$
d9826327,$
d7276836,$
d5865184,$$ - $$$
d5960506,$$ - $$$
d4091033,$$ - $$$
d8730871,$$ - $$$
d11491889,$$ - $$$
d5959063,$
d991674,$$ - $$$
d10162965,$$ - $$$
d12546138,$
d8714073,$$ - $$$
d13326532,$$ - $$$
d6425918,$$ - $$$
d5890549,$$ - $$$
d11794135,$
d10790680,$$ - $$$
d7392782,$$ - $$$
d5933934,$$$$
d3870549,$
d12356410,$$ - $$$
d10374076,$
d8817791,$
d11957755,$$ - $$$
d2734266,$$ - $$$
d7203999,$$ - $$$
d11443624,$$ - $$$
d12252399,$$ - $$$
d4609326,$$ - $$$
d9976590,$
d10722422,$
d937803,$$ - $$$
d5616765,$
d13114158,$
d13115059,$$ - $$$
d1960191,$$$$
d7194146,$$ - $$$
d9585679,$$ - $$$
d8415736,$
d5122104,$
d1516733,$
d12998670,$$ - $$$
d5868156,$$ - $$$
d1035196,$$ - $$$
d3562694,$$ - $$$
d8144276,$$ - $$$
d7766257,$
d6001477,$$ - $$$
d2073816,$
d12221332,$
d8677023,$
d10467697,$
d8581478,$
d6874281,$$ - $$$
d12075278,$$ - $$$
d5447578,$
d7678199,$$ - $$$
d12951681,$
d3524003,$$ - $$$
d7716490,$$ - $$$
d12267641,$
d11947277,$
d7989764,$
d8338647,$
d8747993,$
d11947590,$$ - $$$
d5486617,$$ - $$$
d9836588,$
d8399257,$$ - $$$
d7149274,$
d12787249,$
d5259748,$$ - $$$
d12363461,$
d5873606,$$ - $$$
d3822715,$$ - $$$
d12616118,$$ - $$$
d808404,$$$$
d12995017,$$ - $$$
d5810989,$$ - $$$
d9780742,$
d11914395,$
d6863490,$$ - $$$
d11403211,$
d2192700,$
d8017682,$
d4766825,$$ - $$$
d12860472,$$ - $$$
d10357858,$$ - $$$
d5491117,$$ - $$$
d990930,$$ - $$$
d7277865,$$ - $$$
d8338514,$
d10396062,$
d4912024,$
d3725891,$$$$
d12832311,$
d13168063,$$ - $$$
d9564543,$$ - $$$
d11817420,$
d13238022,$$ - $$$
d7349881,$
d11659461,$
d10046967,$$ - $$$
d8730827,$
d12885942,$$ - $$$
d12546630,$
d12340757,$$ - $$$
d8835452,$
d10047557,$
d2325440,$
d8522604,$$ - $$$
d3385174,$$ - $$$
d5518528,$
d8618786,$
d11859886,$$ - $$$
d6458700,$
d8058816,$$ - $$$
d10058762,$
d5568888,$$ - $$$
d696883,$$ - $$$
d10426113,$
d3629477,$
d8733376,$
d8651975,$$ - $$$
d2009357,$$ - $$$
d7315999,$
d5866522,$$ - $$$
d5795034,$
d6562490,$
d1340994,$
d3777366,$$ - $$$
d12337971,$$ - $$$
d5795022,$
d1337117,$$ - $$$
d8538235,$
d5798132,$
d5610842,$
d795758,$
d12477194,$
d4053512,$
d8645941,$
d10228099,$$ - $$$
d12358096,$
d5510652,$$ - $$$
d10072455,$
d12059549,$
d13199355,$
d5884204,$$ - $$$
d5616797,$
d2427173,$$ - $$$
d12171950,$
d12918296,$$ - $$$
d8479424,$$ - $$$
d7254648,$$ - $$$
d5776365,$
d4750461,$
d8472481,$$ - $$$
d4560451,$$ - $$$
d5813657,$
d12637627,$$ - $$$
d8339164,$
d5860371,$
d7211463,$
d8799558,$$ - $$$
d8807155,$
d4817578,$
d8338335,$
d12559582,$$ - $$$
d5984008,$
d2662887,$$ - $$$
d7262543,$$ - $$$
d8461493,$$$$
d12669299,$$ - $$$
d6414650,$
d10485247,$$ - $$$
d12994513,$$ - $$$
d8460515,$
d12398973,$$ - $$$
d6995255,$
d10520039,$$ - $$$
d6501976,$$ - $$$
d11773079,$
d10794888,$$ - $$$
d5890432,$
d12834077,$
d7124395,$
d12446638,$
d6945378,$
d11643638,$$ - $$$
d7922131,$$ - $$$
d8471317,$$ - $$$
d5972757,$$ - $$$
d10895279,$$ - $$$
d10226836,$$ - $$$
d7899481,$
d12674169,$$ - $$$
d5964720,$$ - $$$
d8710301,$$ - $$$
d781940,$$ - $$$
d7706840,$
d9791620,$
d9814928,$
d12526509,$$ - $$$
d11859389,$$ - $$$
d964608,$$ - $$$
d5220270,$
d5609093,$
d1381550,$$ - $$$
d12189025,$$ - $$$
d8448567,$$ - $$$
d11947164,$$ - $$$
d6825621,$
d6948154,$$ - $$$
d8488271,$$$$
d12442618,$$ - $$$
d6551084,$
d5865552,$$ - $$$
d12535707,$
d13324246,$
d6434909,$$ - $$$
d2535820,$$ - $$$
d7289123,$
d8091903,$$ - $$$
d6688214,$$ - $$$
d11841575,$$ - $$$
d9752090,$
d1085863,$$ - $$$
d8287507,$
d12269288,$
d10628357,$$ - $$$
d12597784,$$ - $$$
d10129914,$
d7252045,$
d10455097,$$$$
d5039196,$$ - $$$
d9562548,$$$$
d10750991,$$ - $$$
d10679054,$$ - $$$
d10365399,$
d12446979,$
d7229020,$$ - $$$
d5220194,$$ - $$$
d8054503,$$ - $$$
d11903277,$
d12005023,$$ - $$$
d1317032,$$ - $$$
d12609854,$
d5529360,$$ - $$$
d13230535,$$ - $$$
d3864764,$
d6839288,$
d5982813,$$ - $$$
d1035544,$$ - $$$
d10027589,$
d6714829,$$ - $$$
d4215721,$$ - $$$
d10806890,$$ - $$$
d1090422,$$ - $$$
d5986450,$
d10041117,$$ - $$$
d8672442,$
d13170250,$$ - $$$
d8841058,$
d12858994,$
d8855203,$
d5959332,$$ - $$$
d7992893,$$ - $$$
d8114315,$$ - $$$
d12252077,$
d9743689,$
d1959317,$$ - $$$
d11807523,$$ - $$$
d10636161,$
d8605058,$$ - $$$
d7133702,$$ - $$$
d9746017,$$ - $$$
d8559659,$
d4767629,$$ - $$$
d7991223,$$ - $$$
d1342137,$$ - $$$
d7589420,$
d12842221,$$ - $$$
d8726925,$$ - $$$
d12419880,$
d2225310,$
d12937090,$$ - $$$
d10163632,$$ - $$$
d3701368,$
d7997450,$
d5853459,$$ - $$$
d11841817,$$ - $$$
d8440529,$$ - $$$
d8658552,$$ - $$$
d8821440,$$ - $$$
d10424517,$
d4491314,$$ - $$$
d1625410,$
d12874599,$$ - $$$
d10042180,$$ - $$$
d12828008,$
d6458891,$$ - $$$
d4890672,$
d10729429,$$ - $$$
d8813464,$
d7589832,$$ - $$$
d12880252,$$ - $$$
d10678443,$
d8340799,$
d8547155,$
d9599232,$$ - $$$
d12059135,$$$$
d5850867,$$ - $$$
d8415245,$
d12296373,$$ - $$$
d12351075,$$$$
d10428285,$$ - $$$
d7621774,$$ - $$$
d8504406,$
d10547960,$$ - $$$
d11660783,$$ - $$$
d13006998,$$ - $$$
d12287051,$$ - $$$
d4115691,$
d9856265,$$ - $$$
d7697976,$
d12597486,$
d12936715,$$ - $$$
d8390660,$$ - $$$
d10518062,$
d5487645,$
d12826203,$
d10131652,$
d7699807,$
d8359838,$$ - $$$
d6509036,$$ - $$$
d10157986,$$ - $$$
d9974845,$$$$
d4597732,$
d7068598,$$ - $$$
d8077111,$$ - $$$
d6673563,$$ - $$$
d10400208,$$ - $$$
d5220246,$
d4911067,$
d12320197,$$ - $$$
d3840838,$$ - $$$
d11925699,$$ - $$$
d10455361,$$ - $$$
d8562839,$
d3730709,$$ - $$$
d10803127,$$ - $$$
d4123752,$$ - $$$
d11871561,$$ - $$$
d2417565,$
d10071183,$
d7133681,$$ - $$$
d7045733,$
d1345006,$
d7932689,$$ - $$$
d9825439,$$ - $$$
d4844367,$$ - $$$
d5872669,$$ - $$$
d6720236,$$ - $$$
d9751117,$$ - $$$
d1357378,$$ - $$$
d12359883,$$$$
d10777866,$
d12669290,$$ - $$$
d6977036,$
d10741476,$$ - $$$
d11446979,$
d1122565,$
d5873331,$
d8116993,$$ - $$$
d10270558,$$ - $$$
d3984250,$
d8262713,$$ - $$$
d1335347,$$ - $$$
d4451894,$$ - $$$
d7599086,$
d8864193,$
d5616643,$$ - $$$
d13004222,$$$$
d8448007,$$ - $$$
d12615033,$$ - $$$
d12422986,$$ - $$$
d12191435,$$ - $$$
d10029815,$$ - $$$
d5866641,$$ - $$$
d11711212,$$ - $$$
d9802657,$
d12971689,$
d10458731,$
d1422231,$$ - $$$
d8449518,$$ - $$$
d6734074,$
d1038830,$$ - $$$
d12295852,$
d12556254,$
d12864736,$
d740564,$$ - $$$
d7928418,$$ - $$$
d10831182,$$ - $$$
d13003828,$$ - $$$
d7108851,$$ - $$$
d10116313,$
d10485155,$
d8596504,$
d7379780,$$ - $$$
d3842800,$$ - $$$
d7653256,$
d10532885,$$ - $$$
d5567535,$
d12062083,$$ - $$$
d11962207,$
d9744451,$$ - $$$
d3746133,$$ - $$$
d12367784,$$ - $$$
d10108477,$
d10095296,$
d12326511,$$ - $$$
d12321003,$
d1469179,$$ - $$$
d8835693,$$ - $$$
d1114371,$
