ID_TA,Cuisine Style
d5873362,"[[], []]"
d12404570,"[[],[]]"
d8051617,"[[],[]]"
d7779580,"[[],[]]"
d13196377,"[[],[]]"
d3527385,"[[],[]]"
d7071807,"[[""La Taberna Fantastica is a superb locals tapa bar my twin brother Stephen and I chanced upon as we were exploring around this part of town. \nWe had just visited the two amazing bridges here namely Puerte De Toledo and  Puerta De Arganzuela and visited...the beautiful parks and former football ground of Atletico Madrid now in the midst of demolition and as temperatures were hitting the mid 30's we were in need of a cooling drink and this locals bar looked superb. \nThis tapa bar looks superb,a light and airy interior, lovely decor and furnishings including a cool looking serving bar, there's  Football shirts and memorabilia pertaining to Atletico Madrid in this bar but being in the Arganzuela neighbourhood hardly surprising really, there's also plenty of seating options spread throughout this tapa bar both inside and outside looking out onto the busy and bustling streets around this tapa bar.\nWe were here on a Thursday afternoon, we sat outside were a very pleasant member of staff served us a beer each,we opted to have that most Spanish of beers namely Mahou green beer,these were served in excellent condition being iced cold and sparkling and accompanied with a couple of plates of tapa which were totally delicious and went with our beers so well and were much appreciated. \nMy beer was exceptional, Mahou green is is a delicious beer,in a city that gets really hot weather this light and hoppy beer is just so refreshing, it was so good sitting outside a great tapa bar enjoying the sunshine and sipping a delicious iced cold beer.\nWe really enjoyed our beers in here and although our visit was only fleeting for a first time visit to La Taberna Fantastica we had a fantastic time.\nLa Taberna Fantastica is easy to locate along Paseo Yeserias .\nOpening hours are;\nMonday to Sunday,8am till Midnight. \nA great tapa bar,well worth checking out if your in the area.More""], ['September 18, 2019']]"
d3741466,"[['Absolutely amazing food and service, servers were extremely friendly and attentive. Arguably the best food I’ve ever eaten.', 'We were in some desperate need of some food walking all the way from Syntagma square and uphill road up .....we found this place and if was great for a good lunch. They everything from gyros to sandwiches to quinoa salad to burgers. \nVery well...preparedMore', 'I have tasted everything on their menu and it’s too good to be true! Fresh flavors with a Greek twist! Always at the top of my list when I visit Greece.'], ['August 1, 2019', 'November 21, 2018', 'May 8, 2018']]"
d5895333,"[[],[]]"
d7792318,"[[],[]]"
d12208300,"[[],[]]"
d12187896,"[[], []]"
d4943504,"[[],[]]"
d997398,"[[],[]]"
d10459792,"[[], []]"
d10135970,"[['If you are not a local, do not bother to eat here. You will be treated horribly by the owner. However the food is ok.'], ['February 14, 2020']]"
d7178506,"[[],[]]"
d9753981,"[[],[]]"
d7595637,"[[],[]]"
d9809499,"[[], []]"
d13316524,"[['Excellent Venezuelan restaurant. The best in Madrid. I really recommended. 5 stars. Delicious food and amazing service', 'I love this place has a great ambient and delicious manu, I highly recommend it when you are in Madrid. Raul and Luigi are hostess make you feel welcome.', 'One of the best gastronomic proposals at La Latina. Decoration is pleasant and cozy, it’s nice to be sitting here talking for hours. Downstairs they have a very intimate lounge. Try patacones and arepitas, ceviche and tartar... they are 5 stars! Do not forget to...order a Santa Teresa rum or a Tinto de Verano... This place is run by its owners and they will make you feel at home, very recommended!More'], ['December 19, 2019', 'October 6, 2018', 'August 4, 2018']]"
d12246125,"[[],[]]"
d12944877,"[['I was welcomed by a very kind and sweet lady that helped me decide what to eat describing me everything I had not understood about the menu. What I ordered was really tasty and fresh, and It was served super fast! Furthermore the place is...extremely cool, with plants and futuristic painting on the walls (and an Antonioni’s poster inside the toilette). For two sandwiches ( one relatively small and one medium size) , one handcrafted beer, potato chips, homemade cheesecake, a glass of 10y Porto and an expresso I have spent 16€, I will let you decide if it is cheap or not, but I highly recommend this place to everyone who is coming to Porto, even just for the kindness of the owner!More', 'Traditional portoguese food served in a elegant way.\nHelpfull staff and budget prices. \nNot a lot of entries in the menu but the quality of the served food is high.', 'Porta Dezanove is a small place very near to the center of  with traditional home food but done is a new way.\nVery, very tasty, I was really impressed. \nThe staff is very pleasant.  This is the second time I went there and I’ve tried...new dishes and they surprise me again!!!\nFirst time I’ve tried francesinha (but in a small bread, not the traditional way, the flavors were there, the second time codfish in the oven with bread… )\nVery good wine.More'], ['October 30, 2018', 'September 2, 2018', 'March 20, 2018']]"
d5793266,"[[], []]"
d3524955,"[[],[]]"
d8784868,"[['Amazing place!!! I really enjoy the food any time I go there !!! The wine is really nice, staff very kind, very freindly and professional . One of the best place of Rome!', 'I consider the quality / price ratio of this place excellent. The food is always good. At lunch with 5 euro you have buy a first dish, which is always good and there are many choices between first cold and hot. Can you find me...another place similar to lunch with this price? Also recommended for aperitifs, even if there is a lot of people for the aperitifsMore'], ['November 23, 2018', 'October 31, 2018']]"
d13161037,"[[],[]]"
d7732667,"[[],[]]"
d13295123,"[['Easily the best pizzeria in the area, with fresh ingredients and amazing crust. The staff is nice, and will happily comply should you want to change a bit the composition of your pizza.', 'We found this place by chance and enjoyed it so much we came back later in the week. The pizza is delicious, the staff is friendly and patient with non-French speakers, and they were able to accommodate our dietary restrictions. Also, everything was very affordable...priced.More', 'An excellent place for an enjoyable inexpensive meal. The food, atmosphere and service could not be faulted. Would definitely recommend.'], ['November 4, 2018', 'October 28, 2018', 'September 26, 2018']]"
d7384852,"[[],[]]"
d8605417,"[[],[]]"
d10371885,"[['On our way to Luxembourg Gardens at lunchtime we found this lovely restaurant and because it was quite busy in comparison to others nearby we decided to eat there. We were very happy with the warm welcome, delicious food and convivial atmosphere. It’s the kind...of unpretentious local restaurant we tourists are  always hoping to find! I will go for dinner my next trip to Paris.More', 'I come from Biarritz and when I saw they had basque specialities. We thought that would be the best place to have dinner that night.\n\nJust next to the restaurant there is a small supermarket where we bought a bottle of wine that we wanted...to drink before dinner but we didn\'t have a wine opener.\n\nAs any basque person We thought by just asking politely they will help us.\n\nThe answer was a simple ""NO"", arrogant, unpolite and unfriendly.\n\nFood might be good but you guys have lost a customer who hasn\'t even tasted your food. If you\'re service is that bad your food is not better.More', 'We were tired after getting up at 0500 to catch Eurostar to Paris so just wanted something light (on a Monday evening when a lot of places were closed).  We each had a tasty omelette with green beans and a very acceptable glass of rose...wine.  We could not manage all the beans (one serving between two would have been fine).  It was good value and the patron made us feel very welcome.More'], ['October 12, 2019', 'August 28, 2019', 'April 6, 2019']]"
d3497771,"[[],[]]"
d719802,"[[],[]]"
d5864683,"[['I have lived in Milan for 14 years and this is my favorite bar, I actually miss the place when I go travelling! It’s the kind of place where everybody knows your name, they know the coffee you drink and which is your favourite aperitivo....They are the warmest and funniest people and make me feel part of the community but are equally as welcoming to new faces.  Their sandwiches are to die for and they make a super aperol spritz. They have carefully selected wines and their prices are more than honest, super honest if you consider the location! We have had them also cater for our house parties and they’ve been super. They do in house events and out and always what you want. The atmosphere is cool; mix of creatives and corporates, young and older. I go there every day and almost every evening; I can’t get enough of the place. Thank you bar Rossini. Thank you Maurizio, Max, Stefi, Angelo e  Claudio!More', 'Asked for a vegetarian sandwich, they asked me to pay for it 6 euro, only to get two slices of bread with mozzarella and tomato (had to fight to get 1 leave of lettuce).\nAnd the woman at the desk was the most rude you...can imagine, never come back.More'], ['September 20, 2018', 'June 4, 2018']]"
d2509854,"[['Really disappointed with this Trattoria. \nWas looking forward to some traditional roman cooking, especially as my partner and I both work within the industry as bakers. \nIt was closed when we arrived and the 2 women didn’t greet us so we went for a walk...and came back. The place was empty so we were probably a little early for dinner at 8pm. The decor was very plain but homely and the 2 women were sat folding napkins with a little girl. It looked like a friendly, family run business.\nThis was all lovely until one of the women came over. She smiled and gave us a sheet of paper in a plastic pocket which we realised was the menu. It had two appetisers- fries with Cacio e Pepe, basically chips and cheese and the other was ham and mozzarella. The primi was as a small selection of pasta and secondi was a few choices of different beef dishes. All around €20! \nWe both chose pasta and were asked if we would like water. At no point did anyone offer us wine and talk to us about the menu. \nOur pasta amatriciana was nice enough, home cooking, no frills. \nGradually the place started filling up with other guests and it became clear that unless you’re in the know you’re basically ignored.\nEven though we don’t speak good Italian we heard the menu they were being read from a note pad, no printed off menu. \nGnocchi, risotto, artichoke! Bottles of wine were brought out and lots of chatting and interacting.\nWe were so disappointed that we didn’t get the chance to try any of this as it sounded amazing. \nI’d I’d have had the courage and was more fluent in Italian I would have asked why we didn’t get offered the same treatment. \nPoor hospitality ruined this Trattoria for us. Nice pasta though and I’m sure the food everyone else had was wonderful.More', ""We accidentally came to this place, thinking we were going to a different restaurant. But, we weren't disappointed. We really enjoyed our food, and it didn't feel like a tourist area like a lot of Rome does sometimes. The owner is nice, as well. It...was somewhat difficult because we don't speak Italian at all, but they tried their best to understand and we had a very good experience!More""], ['May 10, 2018', 'March 14, 2018']]"
d12811450,"[['Great little cafe, really friendly staff, lovely sandwiches and cakes. Lucky find after travelling all day and too early to check into our apartment'], ['April 14, 2018']]"
d9818050,"[['Arrived just as they were closing, did not matter, they made a great pizza and set up a table on the street so we could eat. They then closed and said just leave the table when you have finished. All this with very limited English/French,...nothing was too much for these young and great pizza makers.More'], ['May 23, 2018']]"
d5487231,"[[],[]]"
d4794869,"[[],[]]"
d12505983,"[[],[]]"
d8079857,"[[],[]]"
d1329042,"[[],[]]"
d9812181,"[[],[]]"
d7814030,"[[],[]]"
d12899021,"[[],[]]"
d5796003,"[[],[]]"
d10847428,"[[],[]]"
d10116466,"[[], []]"
d5776508,"[[],[]]"
d10048564,"[[],[]]"
d10145951,"[['This is a very small Asian restaurant mostly known to the neighborhood residents. Who ever put a foot there, whether for take away or to eat on the spot, can only rave about the excellence of the dishes, especially the gyozas. It is also one...of the only restaurants in Brussels serving Aloe Vera juice. The staff is extremely friendly and service is very prompt. Just thinking of my last meal makes my mouth water!More', 'Very nice affordable restaurant! The staff is nice and their gyoza are incredible! You have a lunch at 9€50 for a soup or salad and 6 gyozas! The place is not too big so you might have to get there early for a table on...a busy day but I never had to wait as not to many people know about this gem! Highly recommend it!More'], ['July 1, 2018', 'March 27, 2018']]"
d1035504,"[[],[]]"
d12484546,"[[],[]]"
d11914658,"[[], []]"
d9985172,"[[],[]]"
d5122109,"[[],[]]"
d6663054,"[[],[]]"
d4050485,"[[],[]]"
d4148790,"[[],[]]"
d8756644,"[[],[]]"
d8781042,"[[],[]]"
d4551268,"[[],[]]"
d11619603,"[[],[]]"
d5603948,"[[],[]]"
d11733005,"[['These guys know their craft. The macarons I have tried are all outstanding! And they have fantastic cakes as well, and very good coffee! A great selection of chocolate and they are super friendly too! A must visit :)', ""I stopped in this little cafe on a whim to look at their deserts. Presented to me was a display case of cakes, pastries and macarons. I don't speak German, so I asked the server behind the counter about some of them. He recommended the...gluten free chocolate pear cake.\nPersonally I'm not a huge fan of gluten free deserts. They tend to lack a certain something that others have. I went against my own bias and ordered it anyway. Possibly one of the greatest decisions of my life. The cake was moist and so rich, while the pear was not overly sweet and just the righ texture. \nIf you're looking for a sweet shop then stop by and try this place out. The staff is friendly and always willing to help. You won't be disappointed.More"", ""I am going really often with my friends for coffee and cakes! You have to try the New York cheesecake, it's my favourite one!""], ['October 12, 2018', 'September 7, 2018', 'March 5, 2018']]"
d10378054,"[[],[]]"
d2268085,"[[],[]]"
d740168,"[[],[]]"
d4770198,"[[],[]]"
d7820396,"[[],[]]"
d11909228,"[[], []]"
d7999004,"[[],[]]"
d5609332,"[['', '', ''], ['November 5, 2019', 'February 16, 2018', 'August 11, 2017']]"
d1037242,"[[],[]]"
d12497455,"[[""I live in the neighbourhood and just love this place. Whenever we go out for a drink(s), with or without the kids, we always go to Kique. It's cosy, the wines are super but you also have great alternatives from spritz to gin&tonic and selection...of beers. \nService is fantastic and super friendly. \nI highly recommend!More"", 'I went here one evening and I think that the unique thing that I appreciated was the waiter, a nice guy. We ordered mix vegetable (awful) and chocolate dessert served with yogurt (acceptable).. at least it wasn’t expensive!', 'Lovely atmosphere, great sharing platter, mains, custard tarts and wine. \nWarm service that left us feeling very content. \nLoved the non alcoholic rhubarb dessert wine and the little pickled jalapeños!'], ['May 24, 2019', 'December 3, 2018', 'May 16, 2018']]"
d7124482,"[['Great Local, hardcore vibe! Just great! Owner dosnt speak any english, Swaged my way into a 27 czk 0.5 beer with a few words in russian'], ['January 20, 2018']]"
d5793552,"[[], []]"
d5614389,"[[],[]]"
d4176526,"[[],[]]"
d13421072,"[[],[]]"
d12228779,"[[],[]]"
d10678328,"[[""The interior is so so beautiful! I absolutely love the travel events they organising and I can't believe it took me such a long time to visit this place. \nFavourite spot in Mokotów!""], ['May 11, 2019']]"
d8068616,"[['We found this restaurant by chance.  All the places we generally go to for malakoffs were closed.  It was a good find and a good choice.  It is a small family resto.  People were very kind and obliging.  In addition, the malakoffs were great.  They...were smaller than those one gets elsewhere, but there is no bread.  Cooked to perfection. Good tasteMore'], ['January 23, 2019']]"
d10136703,"[[],[]]"
d6159077,"[[],[]]"
d12971634,"[[],[]]"
d12940625,"[['Nice restaurant, outside the centre of Milano. Father en daughter (very nice and pleasant people) serve you in the restaurant with a great terrace (a lot of green sun protection).\nHonest kitchen. About 1 km from subway station.', 'This restaurant was recommended to us by a local and I am so glad they did. The food is amazing, the service is excellent and the prices very reasonable.'], ['July 29, 2018', 'June 19, 2018']]"
d5529286,"[[],[]]"
d5609015,"[[],[]]"
d12095037,"[[], []]"
d1340469,"[[],[]]"
d12910950,"[[],[]]"
d4881262,"[[],[]]"
d6857244,"[[],[]]"
d9867189,"[[],[]]"
d5981567,"[[], []]"
d12143981,"[[],[]]"
d13130283,"[[""Set in the northeast corner of the Buen Retiro park, a few minute's walk from the Menendez Pelayo avenue, the Pabellon is an elegant restaurant, with a dining room that is full of light.  The food (hake/merluza, soft croquettes, and gourmet chocolate) was excellent.  The...service was impeccable.More"", 'On a Sunday morning walk to the beautiful Retiro park we came across a series of very beautiful very sophisticated bar restaurants, la Terraza, El Pabellón, Florida \n\nAt El Pabellón the space is simply wonderful very sophisticated combining the sleek with the rustic \nThe service...impeccable and the food a series of exquisite little dishes wonderfully presented and amazingly tasty \n\nWill be coming back again to our next visit in MadridMore'], ['April 25, 2020', 'September 16, 2018']]"
d7079539,"[[],[]]"
d4148823,"[[],[]]"
d11896158,"[[], []]"
d4971860,"[[],[]]"
d12049127,"[['Massive hairy monkey, guys pumping iron but someone really thought through the food here.\n\nI had a chili wrap.  Delicious combination of chili with nuts, cabbage and beans wrapped in an omelette.  All the food ingredients needed.  Healthy and delicious.'], ['November 9, 2018']]"
d8606566,"[[""The first time we went we were all overcome by how much we were given even for the first course ! Eg avocado dishes used a whole avocado + huge amounts of iceberg lettuce covering the full-size plate . I love rice but the Chinese/Peruvian...rice dishes were about 3-4 times the size of Chinese fried rice dishes in the UK . The fried fish was excellent and the fried potatoes would have been if they had brought them . For some reason I got rice instead .\nThe second time we had already had a good lunch so just had main courses - and desserts for my husband and son . They said they were very good esp. the 'pastel de 3 leches' .More""], ['October 13, 2019']]"
d3177893,"[[],[]]"
d11789606,"[[],[]]"
d13154458,"[[],[]]"
d13202669,"[[],[]]"
d4794257,"[[],[]]"
d12614535,"[[],[]]"
d1333162,"[[],[]]"
d12913531,"[['Craving some cake (and a wee) after a very long walk around the city, I checked where the nearest cafe was on Google Maps, and it led us to Nuance. \n\nThe carrot cake and apple cake were both delicious but, much like the hot drinks,...felt very overpriced. In total we paid €20 for two drinks and two cakes, which was pretty scandalous, made worse by the fact my latte was served cold, forcing me to send it back. The waiter was very apologetic, but the least I’d expect for €5 is a hot coffee. \n\nIf it was in a touristy part of Paris, I’d probably understand, but it wasn’t. The only reason we stayed (and paid) was the fact there were no other cafes nearby. There also wasn’t any mint tea, but at least there was the option of soya and almond milk for my wife, who is lactose intolerant.More', 'This is a good place to have a pot of tea and a piece of homemade cake - friendly staff who speak English - not far from the Jardin des Plantes.', 'Really nice and relaxed place where people were hanging out with friends, read and were on their laptops. \nNormal Paris prices, €4.5 for a cappuccino and ca €5 for a banana bread.'], ['January 20, 2020', 'March 9, 2019', 'September 19, 2018']]"
d7159570,"[[],[]]"
d3774420,"[[],[]]"
d8108659,"[[""I don't know why this place has so many bad reviews. I admit I never ate there, but being morning and evening, for a coffee or a drink, to work or catch up with friends, and the place is really wonderful. Has an old (50s-60s)...bourgeois Athens air, comfortable chairs and sofas, good coffee and reasonable prices in a beautiful patio somehow reminiscent of Italian gallerias. For the digital nomads amongst us, they have a fast and reliable internet connection, too.More""], ['May 4, 2018']]"
d10795652,"[[],[]]"
d12321597,"[[""The counter service is easy and the outdoor seating is a must on a nice day. Order & pay at the counter and the staff will bring the order to you. Two of us split the caprese salad and an order of 3 arancini balls,...both of which were very good. The salad was full of fresh greens, green beans, and tomatoes. I thought the dressing (oil and vinegar) was a little heavy on the salad, so I'll ask for it on the side next time.\n\nThe staff was very helpful and friendly.More""], ['June 15, 2019']]"
d8043490,"[[],[]]"
d12861342,"[[],[]]"
d13137638,"[[], []]"
d5486361,"[[], []]"
d6716198,"[[],[]]"
d5486569,"[[],[]]"
d10151309,"[[],[]]"
d5247599,"[[],[]]"
d753452,"[[''], ['June 13, 2012']]"
d10729053,"[[],[]]"
d9978314,"[[],[]]"
d11932473,"[[],[]]"
d12049579,"[['Maybe this place in the Krakow has the most lower prices and in the same time good quality and taste of the pizza.I have ordered here a lot of times and this is my favourite place.And what I like in this place, that you wait...for your pizza only for 15 min.Also there are promotions and big pizza can cost for 5$More'], ['June 17, 2020']]"
d10483148,"[[""Okay quality with a Havel view. We preferred this location to Spandau's old town. A bit pricy even though located a little apart, but the service and location make it up."", 'We got to this place after a bike tour so the outside terrace was very inviting. We had a nice cup of coffee here, a good fresh salad and some nice fish sandwiches. Nice place.', 'A short walk from the Citadel and sitting out watching the activity on the river while eating mad for a perfect evening. Service was prompt, menus are bilingual with a good range of seafood, prices are mid-range.'], ['August 5, 2020', 'August 2, 2019', 'June 30, 2019']]"
d6948126,"[[],[]]"
d11904214,"[['One of the cutest bars in this part of town! Catching, thanks to a couple of massive teddy bears sat at a wooden table right outside of it; I fell in love with it because they have many types of delicious croissants, cakes, biscuits, cupcakes,...teas and lattes…  Very clean, up to 6 tables inside and a couple outside (I might be wrong, my bad) meaning it’s not big, but they make you feel very welcome, at ease, nobody’s there to push you to hurry up and leave your seat (as it sometimes happens elsewhere). I’ll definitely come back!More', 'Friendly staff, delicious croissants and pastries. I particularly liked the cereal one with prosciutto. The coffee was great too.', 'Me and my friend spent there a couple of hours enjoying coffee and working on our laptops. At lunch time we were not impressed by the food options so we decided to go. At this point the owner started complaining about us not ordering enough...for the time we spent there. (Just coffee during 2 hours. Also, the place was never full!). Don’t go there if you’re looking for a nice place to chill, check your emails or eat lunch.More'], ['November 20, 2019', 'October 1, 2018', 'June 7, 2018']]"
d13149264,"[['If you love fish and chips, you have to visit Bia Mara in Brussels! Situated in the very heart of the city, this place has the chill vibe of a fastfood restaurant. And yes, strictly speaking fish and chips are fastfood, but this is fastfood...done right: the fish is fresh and the batter is very light. The fries are great also and I love their minty mushy peas!\n\nThis place is also ideal if you want the have lunch or dinner with kids. Food arrives fast, the children will love the fries and the staff is really welcomingMore', 'They have a few nice options for fish and chips. The fish was fresh and very nicely cooked. The chips were delicious and I also recommend the lemonades.', 'We arrived here late in the evening with our 2-year-old daughter. Plenty of space in the restaurant, nonfussy atmosphere, quick surface, and great fish and chips with ample portions.'], ['September 27, 2020', 'August 19, 2019', 'July 9, 2019']]"
d10050679,"[[],[]]"
d11949985,"[['Food great -Service great-Toilets shocking \nWe had great service from a friendly waitress and enjoyed the pre theatre menu . We both had chicken skewers to start - I had sweet and sour chicken and my husband chicken curry - great portion sizes and great...service \nMaking my way to the toilet I was met with a trolley of dirty dishes and left over food - An absolute eyesore . The restaurant was not busy and this could have been moved . The toilets were a disgrace.The smell of urine would have knocked you out! The toilet brush was open with goodness knows what on it .The flowers were so dusty and the place was awful. It really needed a good clean - really poor and has put me off Lychee .More'], ['March 3, 2020']]"
d997542,"[[],[]]"
d8509698,"[[],[]]"
d5870136,"[[],[]]"
d5646702,"[[], []]"
d12115238,"[['Nice enough hotel in an ok location - walking distance to Girona metro station, close to Sagrada Familia. It was ok for a few days but I wouldn’t stay any longer. We had a nice view of a brick wall, so no natural light in...the room. It was clean & comfortable but the beds were made with sheets that were too short, so they didn’t reach the end of the mattress, and the pillowcases had rips in them. We had a room with a double bed - which is 2 single beds pushed together, not even made up as a double bed.More', 'Just returned home after a great week with friends in this little gem of a hotel. Reasoably priced, Clean and the breakfast is excellent\nWould recommend.', 'I was waiting for my transfer, so I decided to have a meal in the hotel restaurant. Not really good service, but OK for the price paid. Meal was too salty but it is normal in Spain.'], ['March 20, 2019', 'March 13, 2019', 'October 1, 2018']]"
d12655941,"[[],[]]"
d11883320,"[[],[]]"
d12716346,"[['I went to lunch alone in this restaurant, I enjoyed the really friendly staff, good quality food and clean restaurant', 'Very small, hidden in a quiet part of the street, Gabelsgate. Few seats, better to order and go than to sit and eat especially in Winter unless you have to. I thought it was a coffee shop!\n\nThe sushi and maki are good but nothing...really special. The prices are high.More'], ['November 6, 2019', 'January 18, 2018']]"
d3457258,"[[],[]]"
d12137306,"[[],[]]"
d7852039,"[[],[]]"
d7229122,"[[],[]]"
d6022580,"[[],[]]"
d12212034,"[['At this amazing restaurant you can find special, healthy dishes. On the menu there’s written the carbs, calories, fat & protein of each meal. The service is fast and the staff is super nice and friendly! :)'], ['October 11, 2019']]"
d6784720,"[[],[]]"
d10664273,"[['2.6.19\n\nCame out of the hotel and head down towards Nowe Swiat and the M2 stop.\n\nDecided to continue walking and cane upon this small bakery..\n\nBought a piece of cake.   \n\n4/5 looked better than it tasted.\n\nDisappointed thought it would be much better.\n\nthe...Doctor Hit me with some BIG LOVE ❤️💕 and a helpful VOTE!\n\n2.6.19 the Doc!More', ""There's always a line but I always got fast through it. Like their sweet buns and cakes. Cheap and fast.""], ['February 6, 2019', 'January 21, 2018']]"
d12946237,"[['We found this Italian restaurant on trip advisor. We were staying at Upon Hotel just around the corner. We decided to go at around 9.00p.m and what a great decision it was. Beautiful pizzas served to us with attentive service, fine wine and beer on...draugh. To finish fantastic Portuguese coffee. A pleasant experience and one we will frequent again soon I hope. Pity we had no room for dessert! Many thanksMore', ""We stayed at the Upon Prime Lisbon Residences and this was just up the steps from it. We ordered 4 pizzas and they were fantastic... don't be greedy and don't order the large pizza, the medium is more than enough at 33 cm (13.2 inches),...a struggle to finish as they are so generous. The restaraunt is beautiful and bright with lovely paintings of lisbon harbour around the walls. As good a pizza place as anywhere and would strongly recommend. The wine list is also quite nice and reasonably priced.More"", 'Lovely staff here, were very helpful and the pizza was the nicest I’ve ever had going to come here again before we leave Lisbon.:)'], ['October 29, 2019', 'October 29, 2019', 'October 29, 2019']]"
d11711147,"[[], []]"
d8494036,"[[],[]]"
d8341164,"[[],[]]"
d12689123,"[['The decoration of the place is very interesting, in the colonial style, the place is very cozy and welcoming. They have a good selection of coffee made in different styles, very well done and very strong in some cases. The cakes were good and the...service as well.More', 'Used to go here almost every day when I lived in Neuhausen. The staff are friendly and the coffee & hot chocolates are excellent. Really nice atmosphere, the inside is beautifully decorated with wooden tables and retro Italian posters on the walls, also really nice...to sit outside in the sun.More', 'Nice cosy place. Coffee is good - friendly staff... Relaxed atmosphere\n\nA lot of cakes and coffee things to buy are on display @ Kolonial. It is in a quiet neighborhood'], ['November 10, 2019', 'February 20, 2019', 'July 22, 2018']]"
d6665068,"[['We started with bread cheese and wine.  Next we had pizza and salad.  Then were were given a pasta dish.  The servings were delicious and generous.  For dessert we had tiramisu.  The meal was even better than what was promised.', 'It is so dissapointing getting into a nice place with an apparently good menu offered at the ""Menu midi 16 euro"" and at the end of the dinner being charged for each course!!  Me and my friend were in our last day in Paris and...wanted to have something before going to the airport.  This restaurant seemed ok and the owner quite nice.  He offered the menu to us and even recommended a special course. I made sure that it was going to cost us the mid-day price but when the bill came we just got this bad surprise with the cost being tripled!!!  too bad experience.  If you happen to come to this place be prepared to this surprise behind the apparent kindness of the owner!.More'], ['April 6, 2019', 'October 2, 2018']]"
d10763125,"[[],[]]"
d5267698,"[[],[]]"
d10154192,"[['Wanted to share with you my experience in that very traditionnal restaurant, very special and tasty. Recommand it !', 'The boss is vey nice and food is very original. First time I tasted such kind of food. Recommended. Regards', ""Bob from Tunis is not the smiling type. But you'll get hooked up to his tunisian casse-croûte or fricassé. He does everything himself at his age. This is the place where you can travel without a plane ticket!""], ['October 24, 2020', 'October 14, 2020', 'September 11, 2018']]"
d12597192,"[['We called in to have a final Whisky and short bread and Marcus\ntook us to a table and went to get what we wanted came back and put on the table we thanks he then said o you been to Opera Theatre we said...yes and showed the program he  said i \nalways wanted to go Peter told him you must its very good price \nand you will not be disappointing i will and take my Wife he gave his card we gave ours and we will get in touch when he goes \nwe gave a tip and thanked him shook hands and left we had a great timeMore'], ['January 25, 2020']]"
d8497413,"[[],[]]"
d11964503,"[[],[]]"
d4723580,"[[],[]]"
d12930085,"[[],[]]"
d11918008,"[[],[]]"
d3747836,"[[],[]]"
d4167091,"[[],[]]"
d9728929,"[[],[]]"
d12868930,"[['This little bar was across the square from our hotel and we visited numerous times during our stay.  The staff were friendly and spoke good English.  The service was good and the refreshments cold and well priced.  A great spot to have a coffee in...the day or a vodka/beer/wine at night.  It is placed right beside the Chair sculpture of the old ghetto and is a great place to people watch.  It is popular with the locals and is a buzzing little site at night, but not oppressively so.  A lovely, out of town, local bar.More', 'Visited today whilst stopping of in the square. We ate the cheesecake, got a hot chocolate and a coffee. All very good and reasonable price. Staff service was friendly. We sat outside with overlooking the square. It was a busy place which is always a...good sign. The hot chocolate was the best I had tasted whilst on holiday. My wife also loved the cheesecake.More', ""Directly on the ghetto heroes' square so very convenient if you're visiting in that area. Friendly and relaxed. Great coffee and not expensive. We went a second time during our stay, were made to feel welcome.""], ['August 7, 2019', 'March 29, 2019', 'March 23, 2019']]"
d6472991,"[[], []]"
d6637092,"[[],[]]"
d12626734,"[[],[]]"
d8154190,"[[],[]]"
d8765683,"[[],[]]"
d12458549,"[[],[]]"
d6405048,"[[],[]]"
d10251061,"[[],[]]"
d12535596,"[['Simple, clean, tasty, good veggie burger! The beef was also fantastic. Very friendly staff. Try it 👍🏻'], ['March 31, 2018']]"
d11963186,"[[],[]]"
d12326711,"[['Lovely meal but suspect interpretation of wine order!\nHad a great meal and ordered ‘Chianti’ (🤥€33.00 each) billed for Chianti Classico x2 @€49.00 each.\nOverly friendly waiter who informed us of no service charge etc (expected tip).\nWell stitched up tbh, be specific with your...wine order otherwise they are more than happy to rip you off!!! \nEnjoy your (non) tip! 👍🏼More', 'We had dinner in the newer restaurant 1130.\nThe place was bright and modern with plenty of in- and outdoor seating.\nWe ordered different starters like vitello tonato and melon with prosciutto.\nFor mains we tried pizza, penne Francesco, big prawns and salmon. And after...that there was still room for desserts (scroppino, panna cotta and tiramisu).\n\nAll in all it was very tasty. Staff were friendly too. The wait was not too long even though the place was almost full.\n\nThe only reason why I did not score perfect is the fact that they only accept cash.\nBut apart from that, we would gladly return and highly recommend Francesco.\nDo make sure to book in advance.More', 'I know Francesco Restaurant from 14 district in Vienna and now they open 2nd branch in our 13 district which make us very happy!'], ['November 22, 2019', 'August 4, 2019', 'September 19, 2018']]"
d11705802,"[[],[]]"
d10625807,"[['Fantastic food at reasonable prices with fabulous staff. Great for families with a playground out front, relaxing with friends or dinner for two like we did. Friendly, relaxed atmosphere with great service', 'Mi novia y yo llegamos a bar Hidalgo a tomar vino y cerveza.  Servicio fue perfecto y el precio muy bajo.  Vladi was our server and he was super attentive.  This is a great neighborhood center place to have a drink or have something to...eat.More'], ['October 6, 2019', 'September 30, 2018']]"
d11547398,"[[],[]]"
d5858240,"[[""We found this restaurant via a Google search and decided to try it. We visited on Christmas Day. It was nicely decorated for the holiday with lots of lights and Christmas decor.  It's a small family restaurant, not super fancy more like a simple neighborhood...restaurant/bar, offering traditional Ecuadorian food. The food was very nice; we enjoyed the maduros and tostones con queso, and encebollado, along with tropical and manzana drinks. The service was also very fast and friendly.More""], ['February 13, 2020']]"
d5976443,"[[], []]"
d7897819,"[[],[]]"
